Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³)
2023-08-24,20.854166666666668,59.35416666666666,75.36145833333333,14.106597222222222,28.508333333333336,0.8812152777777778,45.88298611111111,2.348611111111111
2023-08-25,23.479166666666668,59.13541666666666,40.297826086956526,37.109057971014494,33.41180555555555,0.6261458333333333,43.40763888888889,1.7444444444444445
2023-08-26,32.208333333333336,110.03125,14.315277777777778,49.371875,34.84201388888889,0.7278819444444444,47.84930555555555,1.9913194444444444
2023-08-27,28.1875,93.72916666666669,21.01736111111111,19.006597222222226,26.667708333333334,0.7686458333333333,55.26006944444445,2.0847222222222226
2023-08-28,33.0625,128.30208333333334,20.078819444444445,11.829166666666666,30.68541666666667,0.72375,48.77986111111111,1.979861111111111
2023-08-29,30.072916666666668,110.70652173913044,22.310069444444448,11.633333333333333,39.74791666666667,1.0357291666666668,34.28888888888889,2.7114583333333333
2023-08-30,27.729166666666668,81.28125,14.556884057971017,13.252898550724638,47.32291666666666,1.0650347222222225,29.72986111111111,2.7788194444444443
2023-08-31,38.02430555555555,119.1423611111111,15.566319444444446,11.467361111111112,27.22743055555556,1.0229861111111112,42.52395833333333,2.671527777777777
2023-09-01,32.48263888888889,174.82575757575756,16.29375,10.316666666666666,24.89861111111111,0.907638888888889,35.30625,2.415625
2023-09-02,34.802083333333336,161.0875,16.236458333333335,11.520833333333334,24.682291666666668,0.6940277777777778,52.16631944444444,1.9104166666666669
2023-09-03,34.458333333333336,155.6875,19.253125,11.696875,36.60173611111111,0.8929861111111111,60.285069444444446,2.377083333333333
2023-09-04,22.86458333333333,77.79166666666667,16.789583333333333,11.330208333333331,27.21840277777778,0.5492013888888889,53.15416666666667,1.5704861111111112
2023-09-05,12.8125,32.583333333333336,18.97083333333333,13.153125,25.987152777777776,0.7824652777777777,52.951388888888886,1.8545138888888888
2023-09-06,15.270833333333334,38.66666666666666,14.184375,9.472916666666666,36.03194444444444,0.6086111111111111,32.23611111111111,1.4274305555555555
2023-09-07,21.635416666666668,47.69791666666666,12.927083333333334,8.990625,46.428125,0.9285763888888888,30.815625,2.1506944444444445
2023-09-08,20.3125,42.96875,8.896527777777779,8.464930555555556,52.74097222222222,1.1470833333333337,39.68229166666666,2.6850694444444443
2023-09-09,10.16304347826087,20.39130434782609,5.866666666666667,8.65,48.646875,0.6358333333333334,44.77395833333333,1.4868055555555555
2023-09-10,11.072916666666666,21.55208333333333,7.770833333333333,7.842708333333333,68.28333333333333,0.7501041666666667,43.98541666666667,1.7607638888888888
2023-09-11,12.369565217391305,25.02173913043478,10.580434782608696,6.105434782608696,53.150000000000006,0.8913194444444444,41.895833333333336,2.0815972222222223
2023-09-12,13.695652173913045,34.82142857142857,16.7625,6.401041666666667,30.59583333333333,0.9765942028985508,42.66875,2.289855072463768
2023-09-13,15.206521739130435,29.58695652173913,18.521875,7.123958333333333,37.10208333333333,1.0186805555555556,39.20208333333333,2.3878472222222222
2023-09-14,17.041666666666668,34.77173913043478,19.83194444444445,6.785763888888888,48.85173611111111,0.9090625,42.42083333333333,2.1284722222222223
2023-09-15,14.793478260869565,23.815217391304348,13.339930555555556,6.363194444444445,39.84201388888889,0.8419791666666666,39.36145833333333,1.9701388888888889
2023-09-16,16.619565217391305,32.34782608695652,7.991666666666667,7.304166666666667,43.53159722222222,0.9319097222222222,44.87916666666666,2.180902777777778
2023-09-17,15.2375,39.69736842105263,14.2425,7.375,45.353750000000005,1.219625,43.82125,2.8520833333333333
2023-09-18,16.78125,33.46875,20.540625,7.069791666666667,51.60277777777778,1.0440277777777778,40.628125,2.4395833333333337
2023-09-19,24.98958333333333,40.28125,28.33125,6.813541666666667,54.30625,1.1733680555555557,37.7875,2.746527777777778
2023-09-20,23.266666666666666,38.98333333333333,21.38833333333333,6.828333333333333,65.68,0.959,42.01888888888889,2.248333333333333
2023-09-21,13.044871794871796,31.14743589743589,21.796666666666667,6.330555555555555,39.391666666666666,1.1087222222222224,40.01388888888889,2.5994444444444444
2023-09-22,16.0,35.947916666666664,20.79895833333333,5.892708333333334,54.50972222222222,0.8908333333333333,39.80104166666667,2.0746527777777777
2023-09-23,25.041666666666668,50.302083333333336,18.604166666666668,5.685416666666666,53.34791666666666,0.8509722222222221,40.71666666666667,1.991666666666667
2023-09-24,27.416666666666668,55.3125,16.954166666666666,8.673958333333333,73.7625,0.8626041666666667,42.55,2.016319444444445
2023-09-25,36.427083333333336,74.15625,21.886458333333334,5.878125,51.72604166666667,0.9335069444444444,44.76354166666667,2.189930555555556
2023-09-26,41.38541666666666,61.94791666666666,30.1125,5.832291666666666,55.33784722222222,1.2211458333333332,40.813541666666666,2.854513888888889
2023-09-27,49.47727272727273,63.65909090909091,31.980208333333334,6.780208333333333,57.721875,1.3580902777777777,40.13541666666666,3.1777777777777776
2023-09-28,49.66304347826087,63.58695652173913,40.40833333333333,6.49375,76.92951388888889,1.2966319444444443,38.68541666666667,3.035763888888889
2023-09-29,48.57608695652174,73.70833333333333,34.43020833333333,6.719791666666667,60.404513888888886,1.1508680555555555,41.43333333333334,2.696875
2023-09-30,33.3125,54.55797101449275,32.187847222222224,5.436111111111111,52.13784722222223,1.2905208333333331,38.19479166666667,3.0229166666666667
2023-10-01,19.17708333333333,46.62152777777778,22.38020833333333,4.78125,46.95520833333333,0.9065277777777778,41.684375,2.127083333333333
2023-10-02,12.354166666666666,36.91304347826087,17.859375,4.4125000000000005,46.91631944444444,0.8084375,45.47083333333333,1.8881944444444445
2023-10-03,12.15625,36.427083333333336,15.759375,4.280208333333333,45.35729166666667,0.835625,47.661458333333336,1.9621527777777776
2023-10-04,19.229166666666668,45.65909090909091,15.716666666666669,5.110416666666667,42.437152777777776,0.7782986111111111,48.24791666666667,1.8197916666666665
2023-10-05,13.51923076923077,46.38636363636363,19.15,5.014583333333333,43.7375,1.1389583333333333,41.865625,2.665277777777778
2023-10-06,20.36458333333333,42.59090909090909,21.28020833333333,5.012152777777778,43.75069444444444,1.0813194444444445,41.11979166666666,2.5322916666666666
2023-10-07,48.86111111111111,79.01851851851852,13.959375,4.000694444444444,43.61701388888889,1.3926041666666666,57.33680555555557,3.263541666666667
2023-10-08,58.30434782608695,100.66304347826087,8.418750000000001,2.2197916666666666,32.71284722222222,1.0719791666666667,53.39166666666667,2.509027777777778
2023-10-09,43.770833333333336,87.29166666666667,8.259375,2.3447916666666666,22.846875,0.8833333333333333,49.38229166666667,2.0635416666666666
2023-10-10,53.864583333333336,91.41666666666669,11.542708333333332,2.4375,32.30833333333333,1.0648958333333334,42.88645833333334,2.499652777777778
2023-10-11,44.71875,76.22916666666667,12.7625,2.333333333333333,33.634375,0.8784027777777778,43.63125,2.059375
2023-10-12,53.8125,113.86458333333331,14.865625,2.59375,42.24479166666666,1.072638888888889,39.378125,2.5125
2023-10-13,43.07291666666666,87.67708333333333,12.213541666666666,2.441666666666667,29.673263888888886,0.719826388888889,38.145833333333336,1.684722222222222
2023-10-14,48.708333333333336,86.39583333333333,13.171875,2.2843750000000003,28.10451388888889,2.0498958333333333,33.44375,4.788541666666666
2023-10-15,46.989583333333336,87.32291666666667,13.089583333333332,2.645833333333333,34.74791666666667,1.367326388888889,31.7125,3.1968750000000004
2023-10-16,55.48913043478261,96.03260869565216,12.586231884057971,3.155434782608696,42.72210144927536,1.9633333333333336,36.55217391304348,4.473412698412698
2023-10-17,27.322916666666668,62.875,13.259375,3.2729166666666667,43.86041666666667,1.620144927536232,50.442708333333336,3.959420289855072
2023-10-18,43.302083333333336,91.14583333333331,15.171875,2.922916666666667,26.095138888888886,1.4584722222222222,47.890625,3.416319444444445
2023-10-19,37.97916666666666,67.55208333333333,12.3625,2.942708333333333,37.51493055555556,0.8641319444444444,52.96145833333333,2.017708333333333
2023-10-20,36.75,86.80208333333333,15.921875,2.748958333333333,34.47847222222222,1.0509722222222222,50.09166666666667,2.4562500000000003
2023-10-21,37.65625,83.26086956521739,13.570833333333333,2.84375,36.988194444444446,1.7228819444444443,58.16041666666666,4.028472222222223
2023-10-22,43.375,88.38257575757576,15.760714285714286,2.8357142857142854,39.7734126984127,1.4163492063492062,49.959523809523816,3.311111111111111
2023-10-23,33.416666666666664,77.11458333333333,15.129166666666668,3.080208333333333,49.22534722222222,2.159618055555556,51.1875,5.061458333333333
2023-10-24,31.70833333333333,72.35416666666667,15.346875,3.25,60.59930555555556,2.0684027777777776,51.290625,4.840277777777778
2023-10-25,33.927083333333336,81.42708333333333,13.839583333333332,3.1020833333333333,34.663888888888884,1.8009027777777775,56.009375,4.217708333333333
2023-10-26,32.208333333333336,73.85416666666667,13.636458333333332,3.044791666666667,31.55798611111111,1.7360416666666667,57.428125,4.060069444444444
2023-10-27,32.45454545454545,110.0,15.258888888888889,3.670555555555555,32.68035714285714,1.7702976190476192,39.4828125,4.138095238095239
2023-10-28,46.641666666666666,106.55208333333331,15.619791666666666,3.1125000000000003,56.11805555555555,1.6399019607843135,35.05104166666667,3.838725490196078
2023-10-29,44.13541666666666,99.47916666666669,15.855208333333332,3.171875,56.57222222222222,2.18125,38.01770833333333,5.104861111111111
2023-10-30,61.828125,104.78947368421052,15.8425,3.7775,35.60634920634921,1.9917543859649125,32.89642857142857,4.660526315789474
2023-10-31,76.27777777777777,114.83333333333331,14.841666666666669,3.248958333333333,53.15069444444445,2.054891304347826,32.456944444444446,9.542753623188409
2023-11-01,63.96739130434783,104.42391304347828,29.101041666666664,8.983680555555557,50.82101449275362,3.839618055555556,32.01979166666667,9.164583333333336
2023-11-02,46.22368421052632,92.36842105263158,40.8530701754386,12.93684210526316,37.151754385964914,0.8363157894736842,27.9375,2.307017543859649
2023-11-03,49.13541666666666,108.07291666666669,40.40208333333333,14.823263888888889,36.37222222222222,0.965625,24.68645833333333,2.539930555555556
2023-11-04,57.177083333333336,122.94791666666669,47.525,15.655555555555557,46.85625,0.9370138888888888,22.32152777777777,2.4777777777777774
2023-11-05,53.34375,123.76041666666669,33.456944444444446,12.682638888888889,23.468055555555555,1.2946527777777777,26.429513888888888,3.3027777777777776
2023-11-06,54.170138888888886,123.15972222222224,31.01388888888889,10.495486111111113,17.709374999999998,1.065902777777778,28.60972222222222,2.771875
2023-11-07,48.79166666666666,106.05208333333331,31.338194444444444,10.397569444444445,22.02013888888889,0.8153125,38.360416666666666,2.177430555555556
2023-11-08,64.21875,145.41666666666666,36.090625,11.676736111111111,19.963541666666668,1.0873611111111112,33.00905797101449,2.817361111111111
2023-11-09,68.5952380952381,155.9047619047619,36.02065217391304,12.143115942028986,25.240942028985504,2.0095289855072465,28.96527777777777,4.9543478260869565
2023-11-10,71.67708333333333,145.80208333333334,30.453125,13.297222222222222,41.10416666666666,1.563923611111111,26.92048611111112,3.9034722222222222
2023-11-11,69.26041666666667,133.20833333333334,33.66875,14.123958333333334,24.88402777777777,1.0397222222222222,33.978125,2.433680555555556
2023-11-12,93.42708333333331,217.60416666666663,37.80104166666667,23.734375,49.69444444444445,1.3910763888888888,35.56666666666667,3.405902777777778
2023-11-13,73.19565217391305,143.34782608695653,43.66354166666667,17.401041666666668,41.04618055555556,1.4627083333333333,38.39791666666667,6.859027777777778
2023-11-14,82.09782608695652,137.80434782608697,48.45625,15.65625,38.340625,1.6071527777777777,35.192708333333336,3.1958333333333333
2023-11-15,99.12878787878788,145.87121212121212,52.63229166666667,15.842708333333334,49.342013888888886,1.9326736111111111,38.1375,3.047569444444445
2023-11-16,95.21875,135.6875,42.13854166666667,15.242708333333333,62.89305555555556,1.349513888888889,40.71354166666666,3.1538194444444443
2023-11-17,83.45833333333333,121.03125,39.91666666666666,14.498958333333334,57.96458333333334,0.9164930555555556,42.99270833333333,2.144791666666667
2023-11-18,91.25,143.1590909090909,50.82291666666666,13.990625,55.69340277777778,1.3885416666666668,33.59375,3.2472222222222222
2023-11-19,68.63541666666667,139.0,39.146875,11.804166666666667,63.51875,1.3434375,29.70833333333333,3.1364583333333336
2023-11-20,62.708333333333336,224.40625,43.31145833333333,11.7875,63.371875,2.065138888888889,32.55520833333333,4.836458333333334
2023-11-21,88.86458333333333,252.3125,42.083333333333336,14.877083333333331,45.61739130434783,1.5561805555555557,37.23125,2.920486111111112
2023-11-22,87.79166666666667,245.16666666666663,34.41770833333333,17.01875,35.325,1.6602083333333333,40.458333333333336,2.7260416666666667
2023-11-23,104.39583333333331,310.3229166666667,45.57777777777778,17.541319444444444,30.709375,1.6327083333333334,37.3875,3.8267361111111113
2023-11-24,107.45833333333331,310.5833333333333,45.10625,16.192708333333332,31.242013888888888,1.8439583333333327,39.54270833333333,4.321180555555555
2023-11-25,93.19565217391305,266.44565217391306,47.303260869565214,15.11304347826087,41.15,1.091630434782609,43.75326086956522,2.5521739130434784
2023-11-26,93.54545454545456,263.11538461538464,54.48653846153847,19.81153846153846,29.59807692307692,3.786666666666666,45.40384615384615,8.85448717948718
2023-11-27,95.52083333333331,273.9791666666667,46.08541666666667,17.411458333333332,36.19513888888888,1.291388888888889,33.014583333333334,3.0170138888888887
2023-11-28,75.04166666666667,186.82291666666663,26.641666666666666,16.060416666666665,12.751041666666667,1.6689930555555554,26.559375,3.9034722222222222
2023-11-29,71.97826086956522,160.51136363636363,28.805208333333336,15.366666666666667,36.76875,3.582644927536232,24.507291666666664,8.643840579710146
2023-11-30,54.07142857142857,79.92857142857143,37.39618055555555,14.263888888888888,33.27638888888889,1.686159420289855,19.544444444444444,3.6242753623188406
2023-12-01,36.33695652173913,76.1304347826087,23.98333333333333,12.515277777777778,29.532608695652176,1.893541666666667,25.820833333333336,4.148263888888889
2023-12-02,39.72826086956522,137.41666666666666,40.20454545454545,9.697727272727272,68.72777777777777,1.7689583333333332,17.843055555555555,4.223263888888889
2023-12-03,53.5625,151.38541666666666,22.777083333333334,9.255555555555556,55.925694444444446,1.8003472222222223,28.03993055555556,4.492013888888889
2023-12-04,70.78125,194.9583333333333,21.06631944444445,6.264583333333333,44.465625,1.4483333333333333,24.683680555555554,3.658680555555556
2023-12-05,57.375,167.61458333333334,22.01736111111111,6.291666666666667,40.45208333333333,1.6189583333333333,28.79027777777777,4.065625
2023-12-06,11.641304347826088,40.53260869565217,12.632291666666667,4.45625,38.39652777777778,1.5207986111111111,32.44513888888889,3.557638888888889
2023-12-07,18.510416666666668,55.270833333333336,15.884375,4.3125,48.198263888888896,1.8653125,34.458333333333336,4.367708333333334
2023-12-08,33.322916666666664,111.42708333333331,20.011458333333334,4.267708333333333,84.11874999999999,1.530034722222222,28.582291666666663,3.5840277777777776
2023-12-09,40.458333333333336,111.02083333333331,16.474999999999998,3.914583333333333,45.02152777777778,1.6235416666666669,30.17083333333333,3.797222222222224
2023-12-10,51.770833333333336,162.85416666666666,16.669791666666665,3.74375,47.65729166666667,1.299583333333333,36.690625,3.043402777777778
2023-12-11,60.97916666666666,223.21875,19.034375,3.330208333333333,48.607638888888886,1.5591319444444445,34.41458333333333,3.645138888888889
2023-12-12,57.125,195.29166666666663,19.695833333333333,3.1020833333333333,39.44097222222222,1.9772222222222224,35.615625,4.620486111111111
2023-12-13,55.41666666666666,187.65625,20.051041666666663,3.09375,46.12708333333333,1.6657638888888888,35.380208333333336,3.897222222222222
2023-12-14,45.01041666666666,150.33333333333334,15.895833333333334,2.825,52.24479166666666,1.1499305555555557,37.67604166666667,2.6944444444444446
2023-12-15,58.35416666666666,182.78125,17.984375,4.073958333333334,49.73645833333333,1.7815972222222225,37.90104166666666,4.165972222222222
2023-12-16,72.29166666666667,226.72916666666663,20.85833333333333,4.066666666666666,41.69965277777778,1.7254166666666666,35.83229166666667,4.037152777777778
2023-12-17,58.614583333333336,177.42708333333334,18.019791666666663,4.29375,42.78090277777778,2.3088888888888888,38.735416666666666,5.408680555555556
2023-12-18,52.989583333333336,159.67708333333334,16.455208333333335,4.435416666666667,53.37569444444444,2.153368055555556,40.454166666666666,5.040277777777778
2023-12-19,58.47916666666666,186.75,15.663541666666667,4.691666666666666,57.81145833333333,1.9231944444444444,41.36875,4.4944444444444445
2023-12-20,62.79166666666666,197.51041666666663,16.764583333333334,4.766666666666667,49.14236111111112,2.226493055555556,35.0125,5.2131944444444445
2023-12-21,93.59027777777776,278.89236111111114,19.80625,4.797916666666667,52.026388888888896,2.6279710144927537,34.55416666666667,6.147101449275362
2023-12-22,105.0,290.6770833333333,18.457291666666663,5.169791666666667,61.91736111111111,2.152361111111111,28.625,5.298958333333333
2023-12-23,92.5625,253.8645833333333,18.615625,5.808333333333334,53.00798611111111,3.5094791666666665,31.47395833333333,8.715972222222222
2023-12-24,79.3913043478261,210.76041666666663,13.91875,6.263194444444444,69.46159420289855,3.0794318181818183,32.38854166666667,7.71780303030303
2023-12-25,78.21875,216.59375,13.516666666666666,7.985416666666667,47.58229166666666,3.163020833333333,32.09791666666667,7.915277777777778
2023-12-26,112.34375,296.0625,15.382291666666667,7.808333333333334,36.91631944444445,3.046805555555556,29.870833333333334,7.639583333333333
2023-12-27,100.04166666666669,268.6979166666667,12.989583333333334,7.744791666666667,73.33522727272727,3.3375347222222227,31.4125,8.317708333333334
2023-12-28,81.01041666666667,203.76041666666663,9.989583333333334,7.871875,91.51875,2.666736111111111,35.94375,6.750347222222222
2023-12-29,90.01041666666667,244.5625,12.010416666666666,7.9125,78.415,3.5278125,36.58229166666667,8.764236111111112
2023-12-30,89.27083333333333,256.0625,15.170833333333334,7.345833333333334,131.89318181818183,3.294305555555556,30.011458333333334,8.218402777777778
2023-12-31,88.40625,255.5833333333333,14.238888888888887,7.189583333333334,134.47750000000002,3.7052777777777774,21.09409722222222,9.178125
